student_id,gender,school_type,study_environment,study_hours_per_week,attendance_percentage,previous_score,sleep_hours,assignments_completed,mock_tests_attempted,participation_score,parental_support_level,internet_access,stress_level,screen_time_hours,commute_time_mins,extracurricular_hours,tuition_support,final_score,performance_level
713,Male,Government,Average,1.93,80.74,56.33,5.32,12.0,7.0,1.49,0.0,0.0,9.06,3.79,23.11,5.33,0.0,62.4,Medium
1991,Male,Private,Average,5.29,80.85,90.48,6.73,14.0,6.0,0.02,1.0,1.0,4.91,4.25,43.7,2.84,0.0,75.13,High
1660,Female,Private,Average,3.45,71.25,56.19,8.31,17.0,4.0,5.14,5.0,,4.16,2.85,45.53,5.25,1.0,74.14,Medium
1191,Female,Government,Quiet,5.04,93.11,77.76,6.55,9.0,10.0,1.35,1.0,0.0,7.35,4.84,24.96,6.47,1.0,74.18,Medium
1226,Male,Private,Average,6.85,66.93,63.41,5.61,7.0,0.0,7.78,0.0,1.0,7.25,3.95,27.31,5.8,0.0,64.68,Medium
603,Female,Private,Average,3.81,71.24,61.19,6.18,15.0,7.0,1.52,1.0,1.0,0.59,4.71,6.61,0.68,1.0,75.41,High
271,Female,Private,Noisy,2.69,,91.56,8.22,19.0,10.0,2.91,4.0,0.0,4.1,6.46,28.13,8.02,0.0,91.94,High
1385,Male,Government,Noisy,2.74,98.33,41.75,9.24,3.0,2.0,7.97,2.0,0.0,0.53,2.48,45.09,3.17,1.0,71.17,Medium
232,,Government,Average,5.19,95.43,75.16,7.28,12.0,2.0,3.91,2.0,0.0,7.94,0.39,46.22,1.44,0.0,77.36,High
50,Female,Private,Average,3.07,75.88,46.26,9.73,6.0,9.0,3.67,5.0,1.0,9.97,5.05,63.99,1.52,0.0,56.47,Medium
463,Male,Government,Quiet,3.22,73.18,51.58,7.5,4.0,5.0,4.36,1.0,0.0,8.76,5.73,33.7,0.99,1.0,51.19,Medium
1106,Male,Private,Noisy,1.33,78.12,100.0,6.8,5.0,0.0,5.11,3.0,0.0,4.42,4.31,0.0,2.87,1.0,73.72,Medium
856,Male,Semi-Private,Noisy,1.25,77.81,70.44,8.97,4.0,2.0,5.41,1.0,1.0,2.7,6.18,9.58,0.0,0.0,65.65,Medium
694,Female,Government,Noisy,1.63,77.72,47.05,6.64,18.0,2.0,8.45,2.0,,1.73,4.95,15.81,10.27,1.0,78.86,High
1552,Female,Private,Average,5.32,87.88,82.1,5.81,6.0,8.0,8.38,4.0,0.0,2.36,1.47,31.74,4.42,0.0,99.16,High
1873,Female,Government,Average,,80.05,84.23,8.18,17.0,3.0,2.51,5.0,1.0,4.81,2.16,18.08,8.38,1.0,90.73,High
527,Female,Government,Quiet,1.39,86.32,77.42,6.61,14.0,5.0,4.95,3.0,0.0,4.31,5.4,22.38,6.88,1.0,85.87,High
174,Male,Government,Quiet,5.09,100.0,65.1,6.1,11.0,0.0,4.14,3.0,1.0,3.79,5.12,55.69,0.17,0.0,79.92,High
721,Female,Semi-Private,Average,10.13,92.4,78.44,4.99,14.0,4.0,9.11,3.0,1.0,1.09,1.48,36.4,6.5,1.0,100.0,High
415,Female,Semi-Private,Average,2.82,83.22,68.5,7.78,14.0,0.0,9.79,2.0,1.0,2.71,2.02,35.65,1.87,1.0,77.33,High
238,Female,Government,Quiet,5.24,86.11,84.97,5.7,16.0,3.0,8.86,0.0,0.0,7.29,5.74,20.02,3.23,1.0,82.16,High
1473,,Government,Quiet,8.04,68.91,59.68,5.66,15.0,9.0,9.46,0.0,1.0,4.66,5.78,64.05,4.94,0.0,82.98,High
1336,Female,Private,Average,7.69,100.0,69.19,5.24,10.0,6.0,0.53,0.0,1.0,2.37,,12.25,2.0,1.0,82.73,High
1064,Female,Private,Noisy,,81.99,59.8,5.03,6.0,3.0,5.1,0.0,1.0,1.27,2.98,35.03,0.0,1.0,67.43,Medium
24,Female,Private,Noisy,6.5,75.5,97.84,7.61,9.0,,,1.0,1.0,5.01,4.33,22.72,6.96,1.0,87.73,High
1767,Other,Government,Average,3.5,100.0,59.34,7.64,10.0,2.0,2.39,2.0,1.0,2.29,4.9,15.14,2.9,1.0,69.16,Medium
64,Male,Semi-Private,Quiet,2.47,67.78,60.22,7.11,8.0,9.0,5.61,2.0,0.0,0.96,5.89,2.68,5.44,1.0,76.43,High
290,Other,Semi-Private,Average,4.95,100.0,82.65,7.58,10.0,1.0,4.09,2.0,1.0,0.86,5.71,36.87,4.21,0.0,79.82,High
189,Male,Semi-Private,Average,7.19,100.0,81.56,7.92,9.0,9.0,5.28,3.0,1.0,0.97,3.97,46.66,3.11,1.0,97.79,High
702,Female,Private,Average,2.8,78.5,66.49,6.97,6.0,3.0,2.01,2.0,1.0,3.94,2.8,,7.01,0.0,64.83,Medium
1815,Female,Private,Average,6.67,99.27,81.77,6.23,18.0,2.0,5.0,2.0,0.0,8.92,0.99,51.64,1.27,1.0,89.72,High
1138,Female,Government,Average,2.76,68.81,,6.59,6.0,2.0,6.77,,0.0,2.45,4.83,2.54,4.61,0.0,70.33,Medium
355,Male,Private,Noisy,8.44,90.67,75.68,6.77,6.0,8.0,7.22,4.0,0.0,,2.99,37.83,2.57,1.0,89.5,High
417,Female,Private,Quiet,0.67,87.09,92.33,8.54,5.0,2.0,0.35,0.0,0.0,3.56,3.55,46.28,8.36,0.0,61.42,Medium
1246,Female,Semi-Private,Average,4.14,59.85,59.15,8.21,7.0,8.0,3.69,5.0,1.0,2.12,3.22,47.42,0.0,1.0,78.44,High
931,Female,Government,Average,1.46,74.04,32.67,6.77,11.0,9.0,8.71,4.0,0.0,5.7,1.12,51.2,3.7,0.0,76.04,High
197,Male,Private,Quiet,4.27,86.77,67.55,7.63,11.0,5.0,1.26,2.0,0.0,1.46,1.26,76.26,3.05,1.0,82.14,High
580,Male,Semi-Private,Quiet,10.32,76.81,58.57,5.95,19.0,4.0,5.35,4.0,1.0,1.64,5.13,4.92,7.15,1.0,88.61,High
1135,Male,Semi-Private,Average,8.89,71.14,,8.83,4.0,0.0,2.25,0.0,1.0,8.47,0.55,0.0,4.2,1.0,62.33,Medium
1814,Male,Semi-Private,Average,4.93,87.76,56.7,7.59,16.0,3.0,5.79,,0.0,9.88,2.96,45.28,6.92,0.0,73.14,Medium
1935,Male,Private,Noisy,5.15,100.0,89.41,6.9,20.0,7.0,5.39,2.0,1.0,8.24,0.96,33.59,2.92,1.0,95.99,High
434,Female,Government,Noisy,1.81,74.6,79.34,6.72,16.0,1.0,5.4,5.0,1.0,9.36,2.59,1.74,0.0,0.0,77.83,High
101,Female,Government,Average,4.39,94.21,65.87,6.1,7.0,1.0,9.25,1.0,0.0,4.19,4.12,43.27,6.43,1.0,69.66,Medium
1655,Male,Semi-Private,Quiet,3.32,70.08,56.81,6.17,20.0,2.0,7.55,3.0,1.0,2.4,2.08,1.36,3.91,0.0,79.03,High
395,Male,Semi-Private,Noisy,3.95,69.95,67.27,6.94,11.0,6.0,9.53,2.0,0.0,0.88,3.93,33.91,1.0,0.0,75.62,High
1939,Male,Semi-Private,Average,1.69,83.45,55.7,6.63,3.0,8.0,8.82,1.0,1.0,0.13,5.12,52.26,1.26,1.0,76.89,High
221,Male,Private,Quiet,2.7,78.79,63.99,6.26,15.0,1.0,1.8,4.0,1.0,6.2,3.27,48.28,1.74,0.0,70.82,Medium
1676,Female,Government,Noisy,6.29,84.72,61.85,7.29,12.0,6.0,3.43,0.0,0.0,1.29,4.21,16.11,0.78,0.0,66.47,Medium
1498,Female,Private,Quiet,10.47,,74.31,6.45,20.0,4.0,3.13,2.0,1.0,4.23,5.11,21.32,9.62,0.0,95.66,High
1785,Female,Government,Quiet,5.61,91.25,58.56,,11.0,5.0,3.03,1.0,0.0,9.29,3.63,51.46,4.88,1.0,70.34,Medium
345,Female,Semi-Private,Quiet,7.08,92.51,58.09,6.81,11.0,3.0,6.84,5.0,0.0,3.68,3.36,25.65,3.15,1.0,80.55,High
1028,Male,Private,Quiet,3.16,77.32,59.38,6.19,10.0,10.0,1.94,0.0,0.0,2.04,5.33,38.6,3.88,1.0,74.96,High
889,Male,Private,Quiet,1.8,85.37,63.01,6.76,4.0,0.0,9.09,5.0,1.0,9.96,3.77,30.21,,0.0,58.37,Medium
1351,Female,Government,Quiet,3.09,96.7,66.96,7.96,5.0,7.0,0.82,1.0,1.0,9.19,5.79,60.15,5.14,0.0,60.35,Medium
553,Male,Private,Quiet,5.88,83.78,70.43,5.91,17.0,3.0,2.93,5.0,1.0,9.04,5.24,21.22,6.23,0.0,68.1,Medium
744,Female,Semi-Private,Quiet,4.04,89.85,64.04,5.35,18.0,7.0,4.0,3.0,0.0,2.98,5.67,0.31,4.66,1.0,73.68,Medium
1542,Male,Government,Average,2.12,77.88,77.62,4.84,10.0,5.0,3.08,5.0,0.0,8.3,1.9,38.87,1.12,0.0,59.5,Medium
539,,Government,Quiet,1.93,89.71,62.43,5.94,20.0,2.0,6.36,0.0,0.0,1.33,4.19,29.08,6.76,0.0,79.36,High
907,Male,Private,Quiet,6.36,85.08,57.11,5.2,8.0,5.0,8.5,4.0,1.0,3.53,2.78,49.04,6.46,0.0,85.29,High
1395,,Private,Quiet,2.7,90.59,71.1,5.71,6.0,8.0,6.1,,1.0,3.53,2.05,41.08,3.17,0.0,80.54,High
116,Other,Private,Quiet,1.09,59.91,61.23,6.87,12.0,9.0,4.22,2.0,0.0,3.29,1.8,26.0,4.58,0.0,73.75,Medium
830,Female,Government,Quiet,5.01,79.32,75.17,5.7,10.0,4.0,5.36,5.0,1.0,7.44,1.43,21.68,7.1,0.0,79.05,High
1938,Female,Government,Quiet,16.72,80.98,77.38,6.72,15.0,10.0,7.27,0.0,1.0,1.01,7.08,22.52,2.4,0.0,96.43,High
809,Female,Semi-Private,Average,10.98,96.41,88.75,5.34,,5.0,0.16,0.0,0.0,4.08,4.08,0.0,1.41,0.0,95.36,High
1311,Male,Government,Quiet,3.65,84.26,49.55,5.77,17.0,10.0,4.11,5.0,0.0,8.48,5.5,3.79,4.93,,81.71,High
1005,Male,Government,Noisy,1.08,94.17,61.11,7.84,12.0,,3.01,4.0,1.0,0.1,2.62,32.84,5.7,0.0,73.92,Medium
306,Male,Government,Noisy,2.47,71.74,40.46,6.91,0.0,8.0,9.14,2.0,0.0,7.21,6.3,3.65,1.46,1.0,63.15,Medium
1101,Male,Private,Quiet,4.37,70.76,68.28,7.1,13.0,2.0,4.03,3.0,0.0,9.03,4.21,1.08,7.36,0.0,64.85,Medium
480,Male,Government,Average,2.32,89.27,73.97,6.65,15.0,3.0,0.79,4.0,1.0,5.83,2.98,23.18,5.04,0.0,78.69,High
1424,Female,Semi-Private,Average,2.39,69.64,44.75,8.38,4.0,5.0,3.16,3.0,1.0,2.79,5.99,55.21,5.67,0.0,61.52,Medium
1076,Male,Government,Average,2.04,72.2,65.94,7.46,1.0,8.0,0.97,0.0,1.0,3.75,3.87,30.4,3.23,0.0,65.08,Medium
571,Male,Semi-Private,Quiet,4.12,90.91,81.25,7.44,4.0,0.0,9.34,4.0,1.0,5.07,2.58,0.0,,0.0,87.68,High
619,Female,Private,Quiet,2.16,84.04,53.52,6.5,11.0,9.0,9.19,0.0,0.0,5.33,4.11,19.46,5.27,1.0,68.23,Medium
1898,Male,Private,Quiet,7.72,92.75,56.29,8.41,3.0,5.0,7.02,1.0,1.0,7.74,5.27,10.52,7.25,1.0,81.5,High
1266,Male,Government,Average,3.07,99.54,72.05,7.38,0.0,4.0,0.75,0.0,0.0,7.55,5.36,23.52,4.21,0.0,58.28,Medium
79,Female,Private,Noisy,2.78,99.63,87.58,4.33,9.0,2.0,8.0,3.0,1.0,6.22,2.71,52.81,0.0,1.0,72.86,Medium
1912,Female,Government,Quiet,7.3,64.2,75.93,6.11,13.0,5.0,8.17,3.0,1.0,4.47,4.9,0.0,1.85,1.0,87.3,High
33,Male,Semi-Private,Average,3.15,74.18,70.33,8.4,16.0,5.0,2.02,4.0,1.0,2.24,4.51,53.05,2.15,1.0,81.72,High
1538,Other,Private,Noisy,2.73,67.45,71.99,5.67,18.0,3.0,5.56,,0.0,7.38,3.74,0.0,7.6,0.0,77.61,High
1034,Male,Government,Quiet,1.52,79.38,64.2,8.16,5.0,6.0,6.58,3.0,0.0,0.26,4.84,20.85,3.85,1.0,84.83,High
1563,Male,Private,Average,1.94,93.22,69.78,7.52,13.0,8.0,4.12,4.0,0.0,5.0,5.59,20.74,1.85,1.0,72.39,Medium
352,Female,Government,Noisy,2.09,,54.58,6.89,8.0,3.0,4.77,3.0,1.0,8.8,1.45,4.88,7.04,0.0,65.8,Medium
164,Male,Semi-Private,Average,4.32,69.96,64.69,6.39,11.0,0.0,4.49,5.0,0.0,0.21,1.34,73.1,6.52,0.0,90.37,High
204,Male,Private,Quiet,3.36,98.89,95.12,7.09,9.0,8.0,2.13,5.0,1.0,2.76,5.63,49.13,8.32,0.0,85.74,High
1054,Female,Private,,4.02,79.35,,9.06,10.0,7.0,0.41,5.0,1.0,9.68,3.66,47.22,1.64,0.0,76.19,High
1365,Female,Semi-Private,Quiet,4.46,85.45,47.86,6.05,10.0,6.0,1.64,2.0,0.0,5.57,5.69,16.59,2.61,1.0,64.86,Medium
1967,Male,Government,Noisy,5.86,84.69,98.61,6.93,19.0,,7.96,4.0,0.0,7.82,4.2,43.35,3.49,1.0,95.44,High
496,Female,Semi-Private,Average,1.17,67.75,84.49,6.64,8.0,1.0,5.65,3.0,0.0,,6.75,41.28,0.19,0.0,55.79,Medium
1625,Female,Semi-Private,Noisy,3.07,75.42,77.5,9.48,0.0,2.0,9.19,4.0,0.0,1.41,,0.0,2.19,0.0,76.8,High
1966,Male,Government,Average,9.43,64.36,60.41,8.78,,5.0,2.18,3.0,0.0,3.38,7.03,18.73,,0.0,63.5,Medium
1963,Other,Private,Quiet,4.19,84.92,100.0,6.42,17.0,5.0,7.75,5.0,1.0,0.15,3.02,17.62,5.17,1.0,100.0,High
611,Female,Government,Average,9.52,100.0,76.29,7.97,10.0,2.0,8.0,3.0,1.0,6.7,0.43,0.0,3.93,0.0,91.9,High
433,Female,Government,Quiet,5.2,95.04,63.86,5.52,8.0,4.0,7.73,1.0,0.0,7.86,5.52,19.46,4.14,1.0,80.07,High
1492,Male,Private,Quiet,8.19,89.68,73.66,6.59,17.0,0.0,4.26,1.0,0.0,8.87,4.91,42.62,1.51,0.0,64.14,Medium
219,Male,Government,Average,3.73,74.47,95.21,8.44,18.0,8.0,5.84,3.0,0.0,9.7,3.99,26.79,5.55,1.0,80.33,High
1931,Male,Government,Quiet,2.98,77.09,35.11,7.01,6.0,7.0,1.9,4.0,1.0,0.41,,6.14,1.93,0.0,60.23,Medium
1466,Other,Semi-Private,Quiet,5.92,86.23,90.63,7.76,11.0,9.0,4.21,1.0,1.0,0.79,0.0,2.64,3.94,0.0,100.0,High
631,,Private,Noisy,2.82,62.53,97.5,6.6,18.0,10.0,2.7,1.0,0.0,7.94,2.18,19.7,2.27,0.0,78.5,High
1382,Male,Semi-Private,Quiet,3.94,97.45,54.33,7.45,19.0,8.0,7.61,1.0,1.0,3.33,3.6,39.49,0.0,0.0,87.68,High
1302,Female,Government,Average,10.28,86.79,100.0,6.1,8.0,8.0,1.43,4.0,1.0,4.99,1.72,0.0,2.96,1.0,84.45,High
60,Female,Private,Quiet,1.73,91.06,57.71,6.56,13.0,9.0,1.81,5.0,0.0,4.97,3.14,52.04,4.44,0.0,72.23,Medium
299,Female,Government,Quiet,12.37,88.82,83.23,6.15,12.0,2.0,3.5,5.0,0.0,9.77,3.68,26.69,3.68,0.0,74.76,Medium
1711,Other,Government,Average,8.41,,59.02,9.0,1.0,5.0,,0.0,1.0,6.02,6.77,38.38,1.42,0.0,64.24,Medium
74,Male,Semi-Private,Quiet,8.22,100.0,94.13,8.47,12.0,10.0,6.2,3.0,1.0,1.01,1.83,35.54,6.23,1.0,100.0,High
163,Female,Government,Noisy,6.94,88.92,48.1,7.62,0.0,1.0,9.98,1.0,0.0,1.26,5.09,34.6,5.32,1.0,76.7,High
1275,,Semi-Private,Noisy,4.68,100.0,67.33,6.31,7.0,3.0,1.09,5.0,0.0,9.47,2.27,12.54,0.0,,68.82,Medium
1594,Male,Private,Average,1.73,61.76,72.94,7.52,4.0,7.0,8.62,3.0,1.0,7.11,5.08,25.66,8.68,0.0,58.41,Medium
1434,Female,Private,Average,5.51,80.32,56.01,8.91,3.0,4.0,0.61,5.0,1.0,4.77,0.42,18.8,4.13,0.0,65.04,Medium
1613,Female,Government,Quiet,4.69,90.3,48.02,6.38,2.0,5.0,7.81,5.0,0.0,1.52,0.95,15.45,11.45,1.0,79.96,High
592,Male,Government,Average,7.25,81.5,51.66,8.44,10.0,5.0,0.77,5.0,1.0,7.64,3.46,36.74,8.57,1.0,79.8,High
317,Male,Semi-Private,Average,2.99,71.27,73.32,5.24,20.0,8.0,6.03,5.0,0.0,0.13,1.74,35.46,0.0,1.0,100.0,High
46,Female,Government,Noisy,2.96,72.1,29.11,6.04,10.0,4.0,4.99,2.0,1.0,7.6,4.31,13.15,4.75,0.0,63.39,Medium
1720,Female,Government,Quiet,1.29,80.44,50.46,7.49,6.0,9.0,3.77,3.0,1.0,3.27,3.39,13.31,3.31,1.0,71.63,Medium
1832,Male,Government,Average,5.53,96.47,52.38,4.92,0.0,8.0,2.61,4.0,1.0,5.38,1.02,16.91,1.04,0.0,75.39,High
428,Male,Private,Average,18.0,78.79,71.98,6.38,18.0,9.0,2.91,2.0,0.0,1.5,2.77,46.21,0.0,1.0,95.14,High
582,Female,Government,Quiet,3.11,100.0,51.77,6.45,8.0,2.0,7.97,0.0,1.0,1.04,0.34,33.4,2.91,1.0,82.86,High
77,Male,Private,Quiet,3.95,52.98,64.07,7.78,7.0,1.0,1.02,2.0,0.0,3.2,1.68,17.1,3.24,1.0,59.52,Medium
1917,Female,Semi-Private,Quiet,3.0,92.12,76.99,4.65,3.0,6.0,5.71,2.0,1.0,5.07,1.92,32.07,5.45,0.0,74.68,Medium
1415,Female,Private,Noisy,4.88,95.94,66.36,8.44,20.0,0.0,1.77,4.0,1.0,9.29,5.27,27.53,4.79,0.0,64.99,Medium
781,Female,Semi-Private,Quiet,3.48,82.81,73.24,6.43,,9.0,6.24,5.0,1.0,0.95,2.49,53.09,3.24,0.0,98.32,High
1920,Male,Government,Quiet,5.49,100.0,87.17,6.5,5.0,2.0,1.56,1.0,0.0,1.4,2.32,1.16,4.82,0.0,71.33,Medium
1174,,Government,Average,3.77,67.74,69.1,8.98,12.0,4.0,,4.0,1.0,8.76,3.16,24.8,4.52,1.0,68.19,Medium
1320,Female,Private,Average,1.14,81.64,77.31,,3.0,,9.66,4.0,1.0,9.98,1.58,71.48,,0.0,71.07,Medium
938,Female,Government,Average,4.74,68.69,49.37,6.68,5.0,9.0,2.59,4.0,1.0,1.53,2.31,8.55,3.95,,71.19,Medium
31,Male,Semi-Private,Average,4.62,84.94,60.19,6.55,4.0,2.0,10.0,1.0,1.0,1.59,3.23,37.61,3.75,1.0,69.05,Medium
1092,,Government,Quiet,8.29,64.93,70.49,4.83,12.0,5.0,0.85,1.0,1.0,5.28,2.35,42.66,2.49,1.0,78.83,High
1616,Male,Semi-Private,Average,5.22,58.15,86.39,5.76,6.0,0.0,1.95,3.0,0.0,3.25,6.42,14.46,2.89,0.0,72.49,Medium
1230,Male,Private,,4.44,84.87,52.38,6.21,2.0,6.0,4.32,0.0,0.0,2.62,1.32,33.74,0.36,0.0,64.63,Medium
975,Male,Government,Quiet,5.74,84.82,56.58,8.31,11.0,10.0,1.31,,0.0,2.31,2.37,63.39,5.31,1.0,88.62,High
1085,Male,Government,Average,6.7,100.0,45.59,8.03,11.0,7.0,7.38,4.0,0.0,2.7,5.12,20.24,0.0,0.0,80.42,High
515,Female,Private,Average,0.42,88.78,61.5,8.64,15.0,7.0,1.0,3.0,0.0,6.12,1.89,42.46,6.19,0.0,71.71,Medium
1551,Male,Private,Average,5.48,86.65,84.28,5.85,6.0,7.0,5.02,1.0,1.0,6.21,2.69,0.0,4.39,1.0,74.05,Medium
1568,Female,Private,Average,5.98,73.41,51.76,6.51,5.0,7.0,8.4,5.0,1.0,1.39,1.92,28.19,6.83,0.0,80.15,High
1811,Male,Private,Average,1.07,75.01,68.17,6.74,7.0,8.0,2.71,4.0,1.0,4.39,2.45,14.22,1.99,0.0,78.65,High
1574,Male,Government,Quiet,4.23,86.54,67.89,7.12,18.0,0.0,5.08,3.0,1.0,,0.04,24.36,7.13,0.0,87.21,High
45,Male,Government,Average,6.45,67.41,69.19,9.35,5.0,10.0,9.14,2.0,1.0,7.05,3.87,55.93,6.28,1.0,87.88,High
1687,Male,Semi-Private,Quiet,0.67,81.91,87.59,5.05,1.0,0.0,9.01,5.0,1.0,0.89,4.99,47.76,0.87,0.0,87.79,High
169,Female,Government,Noisy,6.34,57.51,56.77,5.86,9.0,1.0,7.15,1.0,0.0,1.69,2.26,10.38,3.86,1.0,68.49,Medium
304,Female,Private,Quiet,5.86,94.26,41.24,8.8,1.0,5.0,4.64,4.0,1.0,0.54,3.24,32.04,5.28,,78.17,High
991,Male,Government,Average,3.84,72.68,69.86,,20.0,10.0,4.65,5.0,0.0,4.93,6.79,54.44,2.93,0.0,93.33,High
556,Male,Government,Average,7.19,87.61,62.51,8.35,16.0,9.0,2.77,5.0,1.0,9.98,2.78,14.48,5.92,0.0,92.62,High
1925,Male,Private,Average,3.01,79.52,62.07,4.0,4.0,3.0,0.59,5.0,1.0,9.32,3.36,26.5,5.07,1.0,56.87,Medium
608,Female,Private,Average,2.31,69.47,70.98,7.73,19.0,6.0,7.75,5.0,0.0,9.61,1.55,22.14,5.56,1.0,89.4,High
1619,Male,Private,Noisy,1.62,62.88,65.9,,8.0,10.0,5.04,2.0,1.0,3.8,2.11,11.35,8.63,0.0,79.0,High
758,Male,Semi-Private,Average,3.57,82.14,58.31,8.86,13.0,,1.13,0.0,1.0,7.99,1.62,24.88,0.0,0.0,72.27,Medium
439,Male,Private,Quiet,5.0,100.0,100.0,7.02,18.0,8.0,3.82,2.0,1.0,3.71,6.45,1.82,6.4,,100.0,High
583,Male,Government,Quiet,1.04,76.93,67.08,6.45,11.0,3.0,0.42,2.0,0.0,1.6,,26.2,6.76,1.0,73.33,Medium
1519,Female,Semi-Private,Average,4.64,86.05,,6.1,13.0,5.0,8.39,2.0,1.0,4.92,5.1,35.77,6.73,0.0,88.79,High
528,Male,Government,Average,4.45,87.55,64.46,8.01,10.0,6.0,0.03,0.0,0.0,5.9,2.16,0.0,0.38,1.0,74.94,High
343,Male,Semi-Private,Quiet,16.24,68.36,61.24,7.14,4.0,4.0,3.14,4.0,0.0,0.26,4.96,13.16,5.51,1.0,79.52,High
1737,Male,Semi-Private,Average,7.92,,76.31,6.68,7.0,2.0,6.77,3.0,1.0,9.88,4.78,62.66,5.72,1.0,63.36,Medium
368,Male,Semi-Private,Noisy,5.02,76.43,48.99,7.55,5.0,5.0,4.39,4.0,0.0,1.32,2.38,,,0.0,71.51,Medium
186,Female,Government,Noisy,2.1,98.56,63.67,7.45,14.0,2.0,8.36,0.0,1.0,7.29,2.43,26.96,4.45,1.0,76.26,High
1117,Male,Government,Average,8.06,100.0,92.14,6.54,15.0,,2.22,1.0,1.0,9.3,5.37,49.23,6.01,1.0,80.71,High
1755,,Government,Quiet,9.42,81.33,51.26,9.07,1.0,0.0,7.02,1.0,1.0,8.9,4.11,31.94,3.96,0.0,50.06,Medium
1426,Female,Private,Average,0.38,88.84,73.08,7.74,11.0,2.0,6.88,,0.0,0.19,1.08,25.07,5.1,1.0,78.73,High
301,Male,Semi-Private,Average,1.33,100.0,89.59,5.69,20.0,7.0,4.21,4.0,,1.59,2.7,47.3,2.69,0.0,100.0,High
1904,Male,Private,Average,3.6,81.76,57.07,7.51,7.0,3.0,7.78,4.0,0.0,7.93,5.54,15.67,4.98,,52.34,Medium
833,Male,Private,,3.46,90.0,91.2,6.58,10.0,,7.82,3.0,1.0,8.6,6.85,41.87,6.27,0.0,74.53,Medium
544,Female,Government,Average,4.45,87.25,50.78,5.89,16.0,1.0,2.93,5.0,0.0,3.62,2.27,33.71,0.0,0.0,80.78,High
1601,Female,Private,Average,3.92,58.05,,7.81,6.0,6.0,6.11,5.0,0.0,2.9,2.12,32.68,4.17,0.0,79.81,High
351,Female,Government,Quiet,7.68,100.0,62.14,4.84,11.0,0.0,5.57,5.0,1.0,6.31,3.19,15.87,3.26,1.0,81.24,High
1933,Other,Semi-Private,Average,1.15,100.0,98.78,7.72,11.0,6.0,9.36,1.0,1.0,8.38,2.95,39.73,10.09,1.0,96.42,High
1511,Female,Government,,5.89,83.59,53.38,6.16,8.0,3.0,4.34,0.0,1.0,5.8,0.15,28.2,0.03,1.0,71.98,Medium
979,Female,Government,Quiet,11.61,72.22,62.99,4.21,10.0,,2.99,3.0,1.0,8.2,3.26,0.0,0.86,0.0,81.38,High
176,Male,Government,Quiet,6.15,78.91,43.54,6.61,15.0,1.0,6.42,0.0,1.0,9.04,4.71,37.54,6.17,1.0,57.34,Medium
483,Female,Government,Noisy,11.14,97.27,74.2,6.65,,5.0,4.06,2.0,1.0,6.47,4.89,59.04,4.18,1.0,89.44,High
1413,Female,Private,Quiet,7.79,90.73,75.87,5.74,16.0,7.0,5.37,3.0,0.0,6.34,1.07,31.83,3.14,1.0,79.91,High
1611,Male,Private,Average,5.21,77.06,62.69,7.01,8.0,7.0,1.72,5.0,1.0,0.71,1.75,15.01,2.67,1.0,91.92,High
124,Female,Semi-Private,Average,14.41,71.93,64.93,8.21,4.0,0.0,7.53,1.0,0.0,4.9,3.96,26.02,3.12,1.0,71.48,Medium
600,Male,Private,Quiet,1.9,69.6,58.19,8.54,9.0,4.0,8.82,3.0,1.0,4.75,4.94,23.71,1.63,1.0,73.04,Medium
1795,Female,Government,Average,4.52,59.32,52.07,6.87,16.0,8.0,1.53,1.0,1.0,7.45,5.69,20.73,5.02,0.0,65.58,Medium
1746,Female,Semi-Private,Noisy,5.28,85.81,51.37,7.27,10.0,9.0,4.48,4.0,0.0,8.63,5.75,7.82,3.53,0.0,73.63,Medium
1379,Male,Private,Quiet,2.42,68.98,26.47,8.67,18.0,8.0,2.3,0.0,0.0,1.63,,43.7,5.09,1.0,73.45,Medium
1186,Other,Semi-Private,Noisy,2.92,73.43,45.81,9.3,14.0,6.0,6.32,1.0,1.0,0.17,6.03,36.63,0.66,0.0,82.69,High
486,Male,Semi-Private,Quiet,3.38,93.46,46.17,4.91,0.0,9.0,1.31,3.0,0.0,5.16,1.0,29.94,3.92,0.0,67.5,Medium
332,Male,Semi-Private,Average,6.14,86.07,95.7,6.67,13.0,0.0,4.22,4.0,1.0,1.78,3.35,4.61,6.63,0.0,97.98,High
789,Female,Government,Quiet,7.64,88.97,70.01,6.81,12.0,,2.81,3.0,0.0,4.82,3.74,11.56,2.74,0.0,89.59,High
195,Male,Government,Noisy,2.15,73.73,68.36,8.0,16.0,1.0,8.08,2.0,0.0,2.55,,5.0,0.0,1.0,79.31,High
638,Female,Private,Average,5.33,91.54,80.18,7.57,9.0,9.0,9.54,4.0,1.0,8.61,2.14,34.05,3.7,0.0,86.91,High
472,Male,Government,Noisy,7.63,95.03,89.73,7.23,1.0,,9.45,5.0,1.0,9.66,2.47,6.73,3.09,1.0,93.82,High
1714,Male,Government,Average,0.95,89.84,74.6,7.24,14.0,2.0,9.09,0.0,0.0,1.04,3.87,0.0,3.97,1.0,75.8,High
323,Female,Government,Average,6.11,83.07,99.06,7.92,12.0,10.0,5.04,2.0,0.0,7.97,1.64,20.68,5.57,1.0,87.11,High
1197,Male,Private,Quiet,6.25,82.59,49.06,5.66,8.0,8.0,5.64,3.0,1.0,9.56,4.36,8.61,3.51,0.0,63.27,Medium
